@RELATION RAVDESSAngryMale
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {angry male,calm male,disgust male,fearful male,happy male,neutral male,sad male,surprised male}

@DATA
0.071908,0.007954,2.944736,0.234104,0.223617,0.949867,0.004583,0.193302,-31.679799,1.437420,0.187554,-0.045859,-0.211215,0.310420,-0.060368,0.094098,0.045973,0.095467,-0.047151,0.035347,0.055435,0.013936,0.004179,0.044802,0.011946,0.013515,0.008778,0.018621,0.002982,0.007521,0.008276,0.019711,0.008229,0.016752,0.045680,0.007029,0.385741,0.064446,0.027569,0.473504,0.002318,0.132467,2.649422,0.656914,0.688995,0.376859,0.455669,0.313623,0.222844,0.194898,0.253936,0.211690,0.195777,0.181335,0.204263,0.012936,0.005593,0.032536,0.013261,0.012302,0.009145,0.015574,0.003491,0.007529,0.007945,0.018625,0.009295,0.008953,calm male
0.056248,0.006411,2.642457,0.272003,0.257369,0.592979,0.012253,0.137825,-32.861602,1.801966,0.241124,0.190036,0.071597,0.222423,0.164863,0.011786,0.066911,0.067111,-0.028493,0.017346,-0.046679,0.004722,0.001556,0.032943,0.011778,0.018551,0.003549,0.121065,0.003684,0.003841,0.006918,0.012041,0.004215,0.039058,0.049245,0.007895,0.461589,0.061038,0.030248,0.478418,0.004152,0.137867,2.323734,0.638581,0.554065,0.321989,0.361659,0.225503,0.203899,0.224799,0.202457,0.170868,0.180077,0.159341,0.145465,0.005482,0.001973,0.030128,0.014017,0.015751,0.003717,0.048545,0.005304,0.005742,0.007915,0.012385,0.006081,0.014021,calm male
0.045264,0.010190,2.863297,0.211531,0.238278,0.439913,0.007391,0.091219,-31.151886,2.154301,0.248175,0.310262,-0.153910,0.330126,0.066198,0.108111,0.013734,0.047180,0.033888,-0.015819,0.090408,0.003955,0.003273,0.104898,0.011620,0.014479,0.004349,0.117212,0.001875,0.003232,0.006930,0.020899,0.003133,0.049864,0.038532,0.009009,0.276413,0.062436,0.026495,0.385761,0.005236,0.099739,2.499884,0.556651,0.573424,0.342452,0.371544,0.289782,0.231875,0.232625,0.224264,0.175888,0.194744,0.158510,0.159043,0.004558,0.004370,0.073978,0.017266,0.015094,0.005274,0.068536,0.003266,0.004309,0.007539,0.019992,0.005653,0.020090,calm male
0.065227,0.010095,2.957076,0.236326,0.225172,1.057344,0.007262,0.229405,-31.819929,1.810158,0.303159,-0.020769,-0.011590,0.295703,0.033701,0.105021,0.007321,0.067198,0.076894,-0.048652,0.084080,0.006586,0.003002,0.033274,0.011236,0.011900,0.004532,0.065446,0.001750,0.003396,0.008045,0.058555,0.003419,0.032999,0.066741,0.011932,0.327206,0.073194,0.020773,0.769199,0.006414,0.195375,2.245214,0.691936,0.572511,0.368214,0.338264,0.296869,0.242928,0.238292,0.198943,0.197977,0.182927,0.200503,0.160937,0.009751,0.004917,0.025355,0.011418,0.010760,0.005068,0.057519,0.001994,0.003644,0.007499,0.063550,0.005998,0.019350,calm male
0.069124,0.008483,2.758643,0.286398,0.260734,0.768202,0.007951,0.167035,-33.915566,2.000655,0.463788,0.297447,0.094862,0.137820,0.173762,-0.009463,0.072467,0.087478,-0.003735,0.078734,0.032291,0.014523,0.001241,0.057255,0.006043,0.011455,0.005073,0.098559,0.001350,0.002902,0.006929,0.029237,0.003268,0.038597,0.060096,0.007528,0.235447,0.069839,0.034753,0.740103,0.006500,0.219235,2.226743,0.585492,0.482933,0.322752,0.288419,0.237795,0.211598,0.223554,0.201637,0.209691,0.189043,0.146124,0.157548,0.019918,0.002038,0.041296,0.007551,0.011909,0.007310,0.043039,0.002112,0.004174,0.009114,0.027245,0.005862,0.011601,calm male
0.057941,0.006505,2.361183,0.307681,0.271594,0.815641,0.006014,0.206896,-34.644342,1.875897,0.327581,0.272592,-0.068197,0.127763,0.137933,0.052901,0.086854,0.023906,0.062209,-0.049487,0.022202,0.008443,0.005489,0.055134,0.008324,0.009386,0.006903,0.153705,0.000967,0.004935,0.003146,0.013793,0.004110,0.050344,0.044488,0.008174,0.338877,0.071386,0.034233,0.633386,0.004008,0.232990,2.417654,0.541054,0.494006,0.283812,0.284161,0.197446,0.216051,0.215165,0.241670,0.232385,0.205164,0.141244,0.120265,0.009841,0.009081,0.031038,0.012692,0.009961,0.010575,0.063597,0.001304,0.005901,0.002780,0.014095,0.007323,0.017747,calm male
0.053729,0.006276,2.959215,0.159636,0.205485,0.462267,0.030013,0.083131,-30.301058,1.859217,0.219061,0.241823,-0.074490,0.148060,0.075175,0.077801,-0.017773,0.180762,-0.048200,0.052014,-0.088129,0.006623,0.003666,0.036170,0.012384,0.017893,0.007222,0.119288,0.001532,0.005294,0.007441,0.010503,0.004581,0.039962,0.046260,0.006590,0.321995,0.053457,0.029170,0.428924,0.038278,0.093994,2.057181,0.832784,0.480430,0.319474,0.362669,0.280952,0.232222,0.255436,0.187529,0.156522,0.144015,0.140499,0.139076,0.006404,0.005027,0.043197,0.016998,0.013149,0.007745,0.059787,0.002227,0.007227,0.007318,0.009455,0.006635,0.017397,calm male
0.050347,0.014225,2.798640,0.224018,0.254343,0.305275,0.009849,0.036726,-33.087591,2.369916,0.397911,0.403161,-0.046013,0.119490,0.194087,0.016587,0.151941,0.084591,0.080563,0.058696,0.051445,0.004964,0.001649,0.060812,0.009395,0.021252,0.007835,0.159286,0.000785,0.003192,0.006267,0.017126,0.005647,0.053596,0.047875,0.014926,0.276365,0.060059,0.028784,0.331279,0.007061,0.053780,2.396594,0.511796,0.591481,0.287472,0.349454,0.220139,0.256018,0.228024,0.202812,0.202082,0.175747,0.167715,0.178239,0.006156,0.002566,0.051153,0.010799,0.022051,0.010061,0.072625,0.001522,0.005698,0.008294,0.018544,0.011357,0.016586,calm male
0.054155,0.010474,2.749155,0.265738,0.260147,0.577327,0.009172,0.121795,-33.014605,2.139678,0.604290,0.228914,-0.044421,0.041197,0.202613,0.048865,0.139971,0.068235,-0.004554,-0.003811,0.001489,0.010389,0.003933,0.104284,0.006161,0.014909,0.003912,0.108695,0.000335,0.006650,0.008186,0.011755,0.002474,0.050148,0.045324,0.008420,0.330703,0.080049,0.036981,0.567217,0.007297,0.151986,2.575680,0.738408,0.471631,0.318835,0.348285,0.279735,0.265185,0.202914,0.237873,0.173857,0.160861,0.144247,0.139690,0.015495,0.006243,0.092360,0.008839,0.015257,0.006989,0.058894,0.000388,0.008463,0.010503,0.015088,0.004822,0.016557,calm male
0.059118,0.008949,2.726544,0.243968,0.247882,0.668670,0.005359,0.099747,-33.448322,2.306268,0.353602,0.138473,-0.091145,0.195274,0.311965,0.130169,0.151687,-0.010128,0.007990,0.025210,-0.048895,0.006001,0.004904,0.084502,0.006909,0.014438,0.006105,0.084052,0.001346,0.005342,0.011601,0.041204,0.004700,0.037817,0.038395,0.008907,0.351576,0.065984,0.031242,0.508370,0.003217,0.108571,2.281275,0.670904,0.675058,0.376094,0.438066,0.286060,0.233444,0.282029,0.286998,0.207639,0.201661,0.141416,0.167213,0.005311,0.006919,0.054068,0.008738,0.010236,0.006333,0.042083,0.002199,0.007829,0.010489,0.026734,0.009866,0.014259,calm male
0.050240,0.005518,2.572786,0.305739,0.248721,1.103759,0.012939,0.140058,-37.303962,1.527139,0.256419,0.164411,-0.004439,0.048542,0.099039,0.075301,0.094516,0.074570,-0.026114,0.079994,-0.033903,0.010347,0.003900,0.045184,0.008152,0.020152,0.005371,0.048673,0.002027,0.004858,0.008517,0.015958,0.005817,0.023234,0.034121,0.008830,0.445841,0.104715,0.055955,0.656814,0.020426,0.119781,4.347427,0.515490,0.476516,0.314759,0.301030,0.282413,0.195243,0.194985,0.219811,0.172700,0.129048,0.118951,0.204316,0.013733,0.005006,0.029134,0.008154,0.019682,0.005148,0.028481,0.003117,0.005418,0.007474,0.016152,0.009525,0.010730,calm male
0.048308,0.007891,2.716015,0.312068,0.249343,1.458124,0.004241,0.280742,-35.301978,1.775463,0.265029,0.161281,-0.134324,0.064453,0.230796,0.112866,-0.004545,0.089401,-0.018483,0.046489,0.024139,0.010199,0.003207,0.052117,0.010334,0.015427,0.006548,0.040278,0.001799,0.003955,0.005593,0.016181,0.003670,0.020871,0.040814,0.007220,0.347554,0.068228,0.034790,0.525979,0.003047,0.198231,2.807762,0.572023,0.498476,0.236040,0.354340,0.225249,0.279186,0.232952,0.241985,0.129808,0.172122,0.144945,0.160445,0.010848,0.004679,0.032286,0.009908,0.009460,0.008977,0.027359,0.002319,0.003650,0.004977,0.014336,0.004179,0.009704,calm male
0.049941,0.012606,3.061314,0.210616,0.217374,0.542736,0.030908,0.074994,-32.114862,1.471298,-0.005527,0.055236,-0.296623,0.265779,0.037017,0.012134,0.024793,0.057259,-0.114592,0.032191,0.049197,0.003798,0.002707,0.012772,0.008302,0.007850,0.005520,0.076186,0.004032,0.007751,0.016828,0.013010,0.004416,0.027127,0.049809,0.011830,0.349099,0.083044,0.043050,0.454300,0.069204,0.091200,3.217033,0.699580,0.676966,0.328053,0.470024,0.344631,0.222096,0.235562,0.219762,0.210714,0.200978,0.203937,0.218476,0.005568,0.004520,0.015191,0.012369,0.010899,0.008035,0.042098,0.008329,0.009421,0.014427,0.016363,0.007635,0.012024,calm male
0.068875,0.008580,2.715289,0.292358,0.246357,0.905014,0.005862,0.255758,-33.394960,1.729951,0.181813,0.112488,0.065106,0.225264,0.145118,-0.025209,0.074012,0.033789,-0.056509,0.052922,0.014950,0.003494,0.001465,0.034988,0.013356,0.017711,0.004242,0.103118,0.004969,0.002866,0.004798,0.015941,0.003575,0.036566,0.059554,0.008818,0.396622,0.072337,0.032993,0.630566,0.004090,0.205744,2.676910,0.763825,0.562232,0.341235,0.403069,0.240550,0.249847,0.240596,0.218576,0.145668,0.195623,0.202974,0.168665,0.003766,0.001783,0.033071,0.014285,0.017614,0.005367,0.049274,0.006691,0.004063,0.005155,0.023869,0.005742,0.016724,calm male
0.070060,0.008865,2.921906,0.251354,0.240011,0.971069,0.005059,0.212531,-32.041283,1.852621,0.106896,0.215851,-0.246744,0.267965,-0.010015,0.114894,-0.010892,0.053822,-0.014968,-0.011956,0.040377,0.011355,0.003912,0.064629,0.015781,0.023497,0.010120,0.043013,0.003131,0.003902,0.006497,0.018672,0.007814,0.026548,0.044104,0.009953,0.301382,0.062961,0.029836,0.453037,0.003108,0.120761,2.632855,0.558348,0.596800,0.355628,0.377860,0.271187,0.195999,0.196084,0.274919,0.207465,0.165377,0.147933,0.203312,0.010132,0.005721,0.061817,0.016297,0.019977,0.011124,0.030778,0.004607,0.004895,0.005923,0.014515,0.007748,0.017060,calm male
0.060772,0.007702,2.758897,0.265344,0.247336,0.891457,0.006235,0.231286,-32.619280,2.001020,0.465674,0.258983,-0.102828,0.242755,0.093824,0.063993,0.117805,0.032395,0.027143,-0.030294,0.093987,0.012519,0.001841,0.050932,0.005798,0.007873,0.004636,0.108659,0.000685,0.003360,0.004883,0.055792,0.004135,0.043193,0.045868,0.007181,0.318501,0.063505,0.028661,0.535965,0.006118,0.150485,2.207251,0.583586,0.434251,0.269905,0.282762,0.222094,0.203627,0.248765,0.166155,0.169724,0.165141,0.163067,0.151089,0.011216,0.002412,0.028165,0.008244,0.006721,0.005022,0.083452,0.000925,0.005224,0.003742,0.041481,0.005757,0.022249,calm male
0.055126,0.009441,2.797841,0.255151,0.259286,0.445824,0.008724,0.074042,-31.753629,2.078696,0.585893,0.391634,0.162866,0.189169,0.214394,0.032788,0.025927,0.096569,-0.036098,0.082469,0.061248,0.012702,0.001231,0.076684,0.010717,0.012431,0.002380,0.103447,0.000511,0.002324,0.006649,0.022226,0.001317,0.043533,0.057145,0.005801,0.318068,0.047397,0.027353,0.472605,0.006726,0.105916,1.731230,0.684719,0.402461,0.308094,0.303047,0.233508,0.200394,0.200417,0.196419,0.186119,0.145792,0.160313,0.182443,0.019433,0.001825,0.047937,0.011952,0.011115,0.002430,0.040999,0.000756,0.002637,0.008599,0.014910,0.002201,0.013669,calm male
0.076522,0.006515,2.711172,0.289877,0.250001,1.005646,0.005824,0.260090,-34.018478,1.833675,0.130283,0.135354,-0.199362,0.120965,0.200147,0.039108,0.044115,-0.012477,0.043060,-0.081527,0.045107,0.007627,0.002662,0.043404,0.011965,0.013373,0.007318,0.102414,0.001104,0.005846,0.005559,0.021290,0.004519,0.037017,0.071448,0.009912,0.282811,0.087865,0.036350,0.757927,0.003421,0.219357,2.894894,0.609860,0.653207,0.379184,0.340242,0.267801,0.285172,0.202791,0.223355,0.250387,0.230988,0.196472,0.142375,0.007054,0.004037,0.034967,0.012591,0.012062,0.009819,0.069975,0.001491,0.009359,0.006954,0.023204,0.004081,0.018315,calm male
0.069202,0.007532,2.736866,0.240352,0.247163,0.597608,0.009747,0.111760,-33.260757,1.903325,0.307350,0.177300,-0.032651,0.080149,0.047042,0.138753,-0.018675,0.162975,-0.000100,-0.004861,-0.063478,0.007991,0.003309,0.060699,0.010263,0.016416,0.004754,0.140129,0.002401,0.003769,0.007117,0.010558,0.004415,0.046789,0.053005,0.009870,0.349784,0.072346,0.033248,0.491209,0.011107,0.119620,2.616712,0.625103,0.599956,0.351993,0.327279,0.289614,0.219666,0.244582,0.224639,0.192024,0.197738,0.177243,0.154383,0.007847,0.004999,0.051303,0.011568,0.013949,0.004864,0.073630,0.004859,0.004270,0.007065,0.011522,0.005849,0.017947,calm male
0.062321,0.014510,2.833676,0.236289,0.248433,0.526552,0.008952,0.092569,-32.905045,2.209117,0.340720,0.365105,-0.102595,0.113725,0.260669,-0.026529,0.160675,0.041097,0.114208,0.012463,0.112800,0.006235,0.003710,0.072109,0.007195,0.022208,0.011921,0.119748,0.002615,0.003296,0.005382,0.018168,0.004814,0.045507,0.052980,0.014025,0.308602,0.062454,0.027366,0.496353,0.007657,0.138949,2.484728,0.557234,0.653318,0.293110,0.326631,0.258005,0.242577,0.244532,0.236165,0.200898,0.186516,0.178002,0.197132,0.009267,0.007902,0.056896,0.007384,0.021673,0.014310,0.061569,0.005393,0.005018,0.005899,0.017038,0.007586,0.014649,calm male
0.048385,0.008386,2.757904,0.261485,0.261040,0.519941,0.007636,0.097149,-32.741352,2.213886,0.589038,0.286877,0.047344,0.190180,0.224199,0.012444,0.142355,0.115169,0.001648,0.037811,0.027856,0.016177,0.001166,0.118585,0.004597,0.009091,0.006091,0.135073,0.001021,0.002985,0.005651,0.029747,0.004446,0.056690,0.036762,0.006717,0.339912,0.061767,0.026552,0.422685,0.005946,0.101266,2.008228,0.735206,0.476989,0.279080,0.274826,0.243341,0.231358,0.203302,0.181025,0.172167,0.191592,0.161419,0.207555,0.018144,0.002158,0.061487,0.005308,0.010507,0.009455,0.068254,0.002296,0.004877,0.007630,0.026348,0.006863,0.015304,calm male
0.059254,0.008203,2.731046,0.250969,0.250501,0.671001,0.004736,0.119417,-33.814442,2.112661,0.356490,0.208307,-0.056094,0.279638,0.267054,0.078300,0.125406,-0.057559,0.005081,0.058446,-0.043024,0.009321,0.002994,0.083401,0.008642,0.009294,0.011204,0.089449,0.001899,0.003596,0.008404,0.037147,0.005425,0.038675,0.028869,0.006297,0.316088,0.060627,0.032005,0.344180,0.002716,0.080411,2.298406,0.561572,0.545187,0.287963,0.343299,0.273281,0.195890,0.224518,0.221696,0.182448,0.135062,0.122902,0.138895,0.007466,0.003606,0.052665,0.010392,0.006534,0.013865,0.027512,0.003295,0.005431,0.007371,0.020722,0.007504,0.013288,calm male
0.051891,0.007944,2.695524,0.268143,0.229961,1.053852,0.020966,0.159667,-35.215286,1.568134,0.229758,0.140582,-0.086414,0.117593,0.160612,0.061313,0.052258,0.074804,0.003995,0.065657,-0.039188,0.008251,0.003116,0.028471,0.012200,0.029671,0.005647,0.042161,0.003174,0.004044,0.008273,0.017330,0.006107,0.020917,0.047144,0.007976,0.537166,0.125094,0.061874,0.778596,0.042264,0.173725,5.240084,0.676059,0.507798,0.358074,0.363227,0.257733,0.258692,0.218833,0.243432,0.228562,0.156592,0.150138,0.184043,0.009188,0.003675,0.021362,0.016805,0.026689,0.006072,0.032287,0.005686,0.005703,0.006610,0.019619,0.010481,0.010595,calm male
0.035062,0.010435,2.560055,0.302040,0.242871,1.358863,0.004859,0.262362,-34.171867,1.637849,0.219997,0.143264,-0.073797,0.137579,0.161812,0.129240,-0.011803,0.158729,0.000089,0.067185,0.048287,0.010062,0.002092,0.052999,0.007420,0.011961,0.008561,0.032830,0.001783,0.004784,0.005079,0.020892,0.004791,0.019960,0.038136,0.011505,0.390472,0.053418,0.026962,0.479586,0.002591,0.196685,2.769697,0.732480,0.568721,0.388489,0.352113,0.262514,0.249942,0.214309,0.236762,0.167081,0.175088,0.153227,0.176339,0.010921,0.001705,0.026877,0.008267,0.010974,0.011489,0.024802,0.001975,0.004587,0.004577,0.020752,0.005703,0.010284,calm male
0.063146,0.007461,2.923166,0.159603,0.193309,0.564724,0.013546,0.108094,-29.761807,1.381274,-0.219837,-0.105141,-0.156677,0.320252,0.146442,0.006218,0.012131,0.117142,-0.128939,0.016151,0.082332,0.010217,0.004203,0.026401,0.012691,0.023296,0.011549,0.045280,0.006346,0.006858,0.008149,0.014324,0.010689,0.024175,0.044313,0.009894,0.423359,0.064142,0.035865,0.571618,0.015463,0.110279,2.979076,0.965714,0.928616,0.482508,0.482113,0.375835,0.256945,0.278652,0.292555,0.244827,0.213635,0.211242,0.164674,0.013896,0.006117,0.026959,0.012601,0.025831,0.016741,0.033656,0.009509,0.011191,0.007595,0.011137,0.015146,0.016312,calm male
0.072026,0.011246,2.678287,0.258551,0.244184,0.753674,0.006743,0.201290,-31.101491,1.646048,0.239161,0.186605,0.105688,0.247366,0.130013,0.037450,0.065737,0.122805,-0.028598,0.032261,-0.020004,0.005473,0.002145,0.054578,0.011454,0.016724,0.007733,0.093788,0.002031,0.004999,0.005318,0.018872,0.003030,0.035761,0.056938,0.012960,0.381953,0.063310,0.030882,0.560861,0.006223,0.179337,2.369884,1.011337,0.709275,0.540196,0.422949,0.339190,0.242099,0.336033,0.211327,0.206899,0.200749,0.185711,0.159970,0.006291,0.003692,0.042649,0.017872,0.017069,0.011484,0.046453,0.002279,0.005854,0.005439,0.020451,0.003342,0.013545,calm male
0.077225,0.014010,3.075540,0.206000,0.213954,0.697748,0.007612,0.127448,-28.966880,1.615268,0.404821,-0.075777,-0.282650,0.494238,-0.140221,0.114851,-0.048029,0.113079,0.073815,0.090882,0.159424,0.003990,0.002081,0.042567,0.012204,0.025046,0.005934,0.056823,0.001627,0.005014,0.006809,0.017595,0.004854,0.028265,0.057736,0.015666,0.272419,0.045291,0.024884,0.565168,0.007985,0.111684,2.237087,0.863495,0.583339,0.452971,0.453403,0.325105,0.230480,0.248041,0.272275,0.200383,0.195819,0.189759,0.193329,0.003603,0.003358,0.047455,0.014270,0.019688,0.007122,0.047543,0.001847,0.006201,0.007139,0.019034,0.007254,0.014524,calm male
0.046419,0.005898,2.662008,0.255848,0.248309,0.880687,0.039324,0.211160,-32.874415,1.908361,0.456169,0.264792,-0.024311,0.446250,0.133230,0.130116,0.081337,0.104968,0.062791,0.036493,0.088222,0.003217,0.001197,0.053401,0.004510,0.008192,0.002509,0.078874,0.000626,0.001533,0.004650,0.098774,0.002911,0.044691,0.047389,0.006866,0.428047,0.115764,0.055081,0.649905,0.082685,0.191983,3.172074,0.599678,0.356505,0.343763,0.292897,0.281451,0.202381,0.238593,0.154927,0.163078,0.173063,0.148268,0.153189,0.003678,0.001642,0.035965,0.003794,0.008043,0.002861,0.060690,0.000719,0.001606,0.005042,0.067959,0.005550,0.017212,calm male
0.057383,0.008016,2.734891,0.249656,0.250797,0.581137,0.009394,0.124445,-31.298659,1.946811,0.472377,0.370985,0.119487,0.187883,0.214200,0.024748,0.066500,0.118158,-0.071121,0.063131,0.015286,0.006672,0.001030,0.065982,0.009705,0.010612,0.003137,0.093269,0.001188,0.001936,0.011310,0.038748,0.001436,0.040858,0.050268,0.007670,0.334200,0.057512,0.022931,0.569188,0.008384,0.167101,1.633541,0.757599,0.557171,0.485942,0.321315,0.236695,0.241355,0.264125,0.199942,0.209195,0.209197,0.140182,0.173839,0.008613,0.001229,0.069896,0.012708,0.012485,0.003442,0.043603,0.002345,0.002107,0.012555,0.033062,0.001455,0.016487,calm male
0.048947,0.005755,2.492745,0.332986,0.263406,1.474396,0.004576,0.410021,-35.600148,1.509724,0.275813,0.179589,-0.048459,0.154461,0.160236,0.016602,0.025663,0.036915,0.017387,-0.064734,0.028224,0.009892,0.002627,0.049117,0.004988,0.008735,0.008333,0.081476,0.001914,0.004072,0.005400,0.018274,0.002579,0.030253,0.040061,0.008193,0.392608,0.055488,0.023742,0.511216,0.002670,0.135138,2.285641,0.523754,0.491787,0.266748,0.254522,0.261995,0.224041,0.185854,0.221375,0.182500,0.177534,0.135535,0.161456,0.013247,0.003845,0.029031,0.005485,0.007380,0.010834,0.048349,0.002858,0.003999,0.005484,0.019879,0.002120,0.013159,calm male
0.054775,0.005021,2.808614,0.239164,0.241032,0.544821,0.010012,0.100279,-33.628291,1.984158,0.141280,0.108939,-0.004641,0.106393,0.047014,0.158557,0.030743,0.163319,-0.015834,0.018788,-0.080027,0.005751,0.005363,0.047708,0.010111,0.012837,0.005254,0.137856,0.000935,0.005623,0.008883,0.009595,0.002933,0.045596,0.039966,0.006877,0.319011,0.065453,0.036435,0.533753,0.008021,0.134207,2.544162,0.664985,0.575067,0.324339,0.400352,0.268316,0.237405,0.214781,0.222814,0.166224,0.212312,0.168220,0.150044,0.006363,0.008326,0.049363,0.011450,0.015142,0.004963,0.066238,0.001224,0.010454,0.007355,0.009907,0.003617,0.016947,calm male
0.051746,0.009887,2.764456,0.212498,0.244999,0.376656,0.008169,0.052624,-32.393254,2.018441,0.579257,0.474432,-0.150088,0.172149,0.169652,-0.102445,0.137269,0.029236,0.052212,0.064494,0.024661,0.007115,0.002806,0.067154,0.008336,0.022865,0.007885,0.159281,0.001435,0.003508,0.007370,0.011695,0.002747,0.055207,0.043305,0.010358,0.356529,0.052516,0.029428,0.379967,0.005043,0.084359,2.218881,0.742860,0.655651,0.360238,0.323137,0.265710,0.210326,0.205292,0.219609,0.174695,0.177990,0.159944,0.161713,0.009338,0.005955,0.056244,0.009813,0.019972,0.009682,0.059330,0.002547,0.005073,0.008088,0.009628,0.003958,0.015583,calm male
0.048166,0.022854,2.827231,0.228865,0.238126,0.530081,0.009440,0.120992,-31.123714,2.272303,0.299251,0.185643,-0.245507,0.057667,0.225391,0.134333,0.202823,0.061543,-0.083031,0.060208,0.075507,0.008042,0.002156,0.047562,0.010733,0.023013,0.003443,0.102059,0.001459,0.006556,0.025147,0.018548,0.002281,0.043004,0.037582,0.020777,0.358960,0.066013,0.028805,0.458043,0.011266,0.129972,2.449184,0.780878,0.601533,0.440628,0.448032,0.258748,0.299553,0.280517,0.249714,0.181947,0.188909,0.193235,0.190402,0.010942,0.003535,0.041584,0.013396,0.020683,0.005067,0.058334,0.003031,0.008893,0.019320,0.019469,0.003243,0.014703,calm male
0.064621,0.013163,2.839597,0.227438,0.230034,0.917305,0.005109,0.190406,-31.526495,1.790897,0.302434,0.053513,-0.143682,0.226649,0.257536,0.013883,0.188545,-0.020536,0.034773,0.018241,-0.031656,0.008425,0.005356,0.072701,0.009458,0.010310,0.009144,0.042484,0.005217,0.005727,0.012108,0.031804,0.004734,0.027473,0.038595,0.013142,0.441468,0.082723,0.037656,0.591749,0.003240,0.148521,3.008746,0.658935,0.601353,0.424851,0.538529,0.327478,0.271696,0.268692,0.254115,0.216738,0.192964,0.173820,0.195526,0.008885,0.009967,0.058900,0.012614,0.006084,0.010499,0.028926,0.010755,0.008137,0.012284,0.020112,0.006465,0.015867,calm male
0.041599,0.009279,2.717120,0.258472,0.229855,0.964430,0.039777,0.158908,-34.798515,1.669200,0.202500,0.219512,-0.077716,0.138695,0.121251,0.053303,0.093269,0.106973,-0.046450,0.057500,0.006879,0.008191,0.003186,0.039043,0.005223,0.015715,0.005027,0.051654,0.001681,0.008298,0.022438,0.015775,0.003088,0.024238,0.038182,0.011321,0.474493,0.111231,0.062690,0.633815,0.052311,0.172819,4.261651,0.707515,0.586762,0.371752,0.402885,0.260330,0.238762,0.245179,0.232091,0.226507,0.180620,0.177489,0.178182,0.009854,0.004746,0.039528,0.005583,0.013775,0.006565,0.038926,0.002211,0.008691,0.021116,0.014119,0.003111,0.013015,calm male
0.044550,0.009487,2.653970,0.275904,0.233023,1.311762,0.005368,0.242031,-33.010585,1.624829,0.192076,0.152533,-0.147099,0.108222,0.176357,0.030371,0.009205,0.146715,-0.052778,0.087452,0.035756,0.009391,0.002245,0.040422,0.008612,0.020110,0.007598,0.028840,0.002514,0.004957,0.006117,0.017581,0.006219,0.018072,0.044866,0.012733,0.376003,0.079074,0.031788,0.632584,0.003299,0.178712,3.153391,0.671793,0.630760,0.370388,0.439331,0.265636,0.278329,0.246327,0.249245,0.207427,0.198942,0.195608,0.162877,0.012991,0.001902,0.033009,0.010418,0.019763,0.009686,0.018214,0.003227,0.005313,0.005407,0.019828,0.010754,0.009692,calm male
